问	0.00	0.000	0.000	0.000	0.000	0.000
闯	0.00	0.000	0.000	0.000	0.000	0.000
羊	0.62	0.005	0.005	0.000	0.000	0.000
并	1.14	0.009	0.009	0.000	0.000	0.000
关	13.43	0.132	0.000	0.000	0.000	0.000
米	4.75	0.000	0.000	0.000	0.047	0.000
灯	3.62	0.000	0.000	0.000	0.029	0.029
州	2.99	0.000	0.000	0.000	0.024	0.024
汗	0.00	0.000	0.000	0.000	0.000	0.000
污	0.00	0.000	0.000	0.000	0.000	0.000
江	0.00	0.000	0.000	0.000	0.000	0.000
汛	6.73	0.054	0.054	0.000	0.000	0.000
池	3.10	0.000	0.000	0.000	0.025	0.025
汝	6.22	0.023	0.023	0.002	0.027	0.027
汤	0.00	0.000	0.000	0.000	0.000	0.000
忙	8.45	0.016	0.016	0.063	0.003	0.003
兴	0.00	0.000	0.000	0.000	0.000	0.000
宇	1.91	0.015	0.015	0.000	0.000	0.000
守	3.88	0.031	0.031	0.000	0.000	0.000
宅	8.16	0.022	0.022	0.004	0.041	0.041
字	3.08	0.025	0.025	0.000	0.000	0.000
安	16.03	0.087	0.087	0.017	0.031	0.031
讲	0.00	0.000	0.000	0.000	0.000	0.000
讳	0.00	0.000	0.000	0.000	0.000	0.000
军	0.00	0.000	0.000	0.000	0.000	0.000
讶	0.00	0.000	0.000	0.000	0.000	0.000
许	0.00	0.000	0.000	0.000	0.000	0.000
讹	0.00	0.000	0.000	0.000	0.000	0.000
论	0.00	0.000	0.000	0.000	0.000	0.000
讼	0.00	0.000	0.000	0.000	0.000	0.000
农	0.00	0.000	0.000	0.000	0.000	0.000
讽	0.00	0.000	0.000	0.000	0.000	0.000
设	0.00	0.000	0.000	0.000	0.000	0.000
访	0.00	0.000	0.000	0.000	0.000	0.000
诀	0.00	0.000	0.000	0.000	0.000	0.000
寻	0.00	0.000	0.000	0.000	0.000	0.000
那	10.04	0.000	0.098	0.000	0.000	0.000
迅	21.16	0.075	0.102	0.052	0.033	0.033
尽	0.00	0.000	0.000	0.000	0.000	0.000
导	0.00	0.000	0.000	0.000	0.000	0.000
异	7.20	0.000	0.000	0.066	0.000	0.011
弛	10.88	0.046	0.046	0.015	0.032	0.032
孙	0.00	0.000	0.000	0.000	0.000	0.000
阵	0.00	0.000	0.000	0.000	0.000	0.000
阳	0.00	0.000	0.000	0.000	0.000	0.000
收	11.41	0.091	0.091	0.000	0.000	0.000
阶	0.00	0.000	0.000	0.000	0.000	0.000
阴	0.00	0.000	0.000	0.000	0.000	0.000
防	1.88	0.015	0.015	0.000	0.000	0.000
奸	11.97	0.068	0.068	0.015	0.019	0.019
如	12.93	0.015	0.015	0.022	0.073	0.073
妇	0.00	0.000	0.000	0.000	0.000	0.000
妃	20.12	0.133	0.133	0.013	0.019	0.019
好	13.66	0.078	0.078	0.008	0.027	0.027
她	12.14	0.037	0.037	0.017	0.052	0.052
妈	0.00	0.000	0.000	0.000	0.000	0.000
戏	0.00	0.000	0.000	0.000	0.000	0.000
羽	13.39	0.014	0.106	0.014	0.010	0.010
观	0.00	0.000	0.000	0.000	0.000	0.000
欢	0.00	0.000	0.000	0.000	0.000	0.000
买	0.00	0.000	0.000	0.000	0.000	0.000
红	0.00	0.000	0.000	0.000	0.000	0.000
驮	0.00	0.000	0.000	0.000	0.000	0.000
纤	0.00	0.000	0.000	0.000	0.000	0.000
驯	0.00	0.000	0.000	0.000	0.000	0.000
约	0.00	0.000	0.000	0.000	0.000	0.000
级	0.00	0.000	0.000	0.000	0.000	0.000
纪	0.00	0.000	0.000	0.000	0.000	0.000
驰	0.00	0.000	0.000	0.000	0.000	0.000
纫	0.00	0.000	0.000	0.000	0.000	0.000
巡	20.74	0.057	0.042	0.061	0.082	0.082
寿	7.79	0.000	0.000	0.062	0.062	0.000
弄	0.00	0.000	0.000	0.000	0.000	0.000
麦	0.00	0.000	0.000	0.000	0.000	0.000
玖	0.00	0.000	0.000	0.000	0.000	0.000
玛	0.00	0.000	0.000	0.000	0.000	0.000
形	0.00	0.000	0.000	0.000	0.000	0.000
进	0.00	0.000	0.000	0.000	0.000	0.000
戒	0.00	0.000	0.000	0.000	0.000	0.000
吞	0.00	0.000	0.000	0.000	0.000	0.000
远	0.00	0.000	0.000	0.000	0.000	0.000
违	0.00	0.000	0.000	0.000	0.000	0.000
韧	0.00	0.000	0.000	0.000	0.000	0.000
运	16.28	0.045	0.045	0.077	0.028	0.028
扶	0.00	0.000	0.000	0.000	0.000	0.000
抚	0.00	0.000	0.000	0.000	0.000	0.000
坛	0.00	0.000	0.000	0.000	0.000	0.000
技	0.00	0.000	0.000	0.000	0.000	0.000
坏	0.00	0.000	0.000	0.000	0.000	0.000
抠	0.00	0.000	0.000	0.000	0.000	0.000
扰	0.00	0.000	0.000	0.000	0.000	0.000
扼	0.00	0.000	0.000	0.000	0.000	0.000
拒	13.19	0.083	0.000	0.084	0.000	0.000
找	0.00	0.000	0.000	0.000	0.000	0.000
批	17.98	0.104	0.104	0.006	0.040	0.040
址	0.00	0.000	0.000	0.000	0.000	0.000
扯	0.00	0.000	0.000	0.000	0.000	0.000
走	0.00	0.000	0.000	0.000	0.000	0.000
抄	9.49	0.000	0.000	0.076	0.076	0.000
贡	0.00	0.000	0.000	0.000	0.000	0.000
汞	0.00	0.000	0.000	0.000	0.000	0.000
坝	0.00	0.000	0.000	0.000	0.000	0.000
攻	0.00	0.000	0.000	0.000	0.000	0.000
赤	7.65	0.016	0.016	0.007	0.007	0.049
折	5.67	0.045	0.045	0.000	0.000	0.000
抓	14.45	0.102	0.102	0.006	0.011	0.011
扳	15.96	0.000	0.000	0.128	0.000	0.128
抡	0.00	0.000	0.000	0.000	0.000	0.000
扮	12.98	0.060	0.060	0.037	0.013	0.037
抢	0.00	0.000	0.000	0.000	0.000	0.000
孝	2.07	0.011	0.011	0.001	0.006	0.006
坎	8.05	0.064	0.064	0.000	0.000	0.000
均	17.77	0.035	0.035	0.078	0.049	0.049
抑	7.71	0.062	0.062	0.000	0.000	0.000
抛	0.00	0.000	0.000	0.000	0.000	0.000
投	12.29	0.098	0.098	0.000	0.000	0.000
坟	7.87	0.063	0.063	0.000	0.000	0.000
坑	11.51	0.092	0.092	0.000	0.000	0.000
抗	9.74	0.078	0.078	0.000	0.000	0.000
坊	3.97	0.032	0.032	0.000	0.000	0.000
抖	0.00	0.000	0.000	0.000	0.000	0.000
护	0.00	0.000	0.000	0.000	0.000	0.000
壳	28.90	0.231	0.231	0.000	0.000	0.000
志	5.95	0.048	0.048	0.000	0.000	0.000
块	4.54	0.000	0.000	0.000	0.036	0.036
扭	11.98	0.000	0.000	0.117	0.000	0.000
声	0.00	0.000	0.000	0.000	0.000	0.000
把	0.00	0.000	0.000	0.000	0.000	0.000
报	0.00	0.000	0.000	0.000	0.000	0.000
拟	14.80	0.000	0.000	0.145	0.000	0.000
却	11.28	0.090	0.090	0.000	0.000	0.000
抒	0.00	0.000	0.000	0.000	0.000	0.000
劫	11.14	0.089	0.089	0.000	0.000	0.000
芙	8.33	0.000	0.000	0.000	0.067	0.067
芜	0.00	0.000	0.000	0.000	0.000	0.000
苇	0.00	0.000	0.000	0.000	0.000	0.000
芽	10.54	0.040	0.040	0.005	0.042	0.042
花	10.70	0.015	0.026	0.023	0.047	0.040
芹	8.39	0.036	0.036	0.009	0.027	0.027
芥	15.64	0.047	0.047	0.033	0.056	0.056
芬	15.89	0.018	0.018	0.073	0.039	0.082
苍	0.00	0.000	0.000	0.000	0.000	0.000
芳	10.42	0.026	0.026	0.004	0.056	0.056
严	0.00	0.000	0.000	0.000	0.000	0.000
芦	29.35	0.149	0.149	0.044	0.053	0.053
芯	16.50	0.006	0.006	0.053	0.085	0.085
劳	0.00	0.000	0.000	0.000	0.000	0.000
克	0.00	0.000	0.000	0.000	0.000	0.000
芭	3.08	0.000	0.000	0.000	0.025	0.025
苏	4.94	0.000	0.000	0.000	0.040	0.040
杆	0.00	0.000	0.000	0.000	0.000	0.000
杠	0.00	0.000	0.000	0.000	0.000	0.000
杜	0.00	0.000	0.000	0.000	0.000	0.000
材	0.00	0.000	0.000	0.000	0.000	0.000
村	0.00	0.000	0.000	0.000	0.000	0.000
杖	0.00	0.000	0.000	0.000	0.000	0.000
杏	1.48	0.000	0.000	0.000	0.012	0.012
杉	0.00	0.000	0.000	0.000	0.000	0.000
巫	0.00	0.000	0.000	0.000	0.000	0.000
极	15.15	0.000	0.000	0.121	0.000	0.121
李	11.59	0.042	0.042	0.002	0.052	0.052
杨	0.00	0.000	0.000	0.000	0.000	0.000
求	2.20	0.000	0.000	0.018	0.018	0.000
甫	0.00	0.000	0.000	0.000	0.000	0.000
匣	9.03	0.072	0.072	0.000	0.000	0.000
更	0.00	0.000	0.000	0.000	0.000	0.000
束	0.00	0.000	0.000	0.000	0.000	0.000
吾	12.09	0.000	0.000	0.000	0.097	0.097
豆	12.05	0.096	0.096	0.000	0.000	0.000
两	0.00	0.000	0.000	0.000	0.000	0.000
酉	8.71	0.034	0.034	0.002	0.035	0.035
丽	10.00	0.000	0.000	0.000	0.080	0.080
医	19.56	0.052	0.052	0.035	0.081	0.081
辰	7.02	0.051	0.051	0.000	0.005	0.005
励	0.00	0.000	0.000	0.000	0.000	0.000
否	0.00	0.000	0.000	0.000	0.000	0.000
还	0.00	0.000	0.000	0.000	0.000	0.000
尬	20.34	0.163	0.163	0.000	0.000	0.000
歼	0.00	0.000	0.000	0.000	0.000	0.000
来	0.00	0.000	0.000	0.000	0.000	0.000
连	0.00	0.000	0.000	0.000	0.000	0.000
轩	0.00	0.000	0.000	0.000	0.000	0.000
步	11.43	0.091	0.091	0.000	0.000	0.000
卤	0.00	0.000	0.000	0.000	0.000	0.000
坚	0.00	0.000	0.000	0.000	0.000	0.000
肖	13.80	0.000	0.081	0.000	0.061	0.000
旱	0.00	0.000	0.000	0.000	0.000	0.000
盯	0.00	0.000	0.000	0.000	0.000	0.000
呈	9.38	0.055	0.020	0.055	0.006	0.006
时	0.00	0.000	0.000	0.000	0.000	0.000
吴	0.00	0.000	0.000	0.000	0.000	0.000
助	0.00	0.000	0.000	0.000	0.000	0.000
县	0.00	0.000	0.000	0.000	0.000	0.000
里	0.00	0.000	0.000	0.000	0.000	0.000
呆	6.80	0.000	0.000	0.000	0.067	0.000
吱	4.97	0.040	0.040	0.000	0.000	0.000
吠	0.00	0.000	0.000	0.000	0.000	0.000
呕	13.36	0.107	0.107	0.000	0.000	0.000
园	0.00	0.000	0.000	0.000	0.000	0.000
旷	0.00	0.000	0.000	0.000	0.000	0.000
围	0.00	0.000	0.000	0.000	0.000	0.000
呀	19.75	0.102	0.089	0.044	0.010	0.010
吨	11.72	0.094	0.094	0.000	0.000	0.000
足	0.00	0.000	0.000	0.000	0.000	0.000
邮	0.00	0.000	0.000	0.000	0.000	0.000
男	0.00	0.000	0.000	0.000	0.000	0.000
困	4.95	0.040	0.040	0.000	0.000	0.000
吵	7.76	0.000	0.000	0.062	0.062	0.000
串	0.00	0.000	0.000	0.000	0.000	0.000
员	0.00	0.000	0.000	0.000	0.000	0.000
呐	0.00	0.000	0.000	0.000	0.000	0.000
听	18.86	0.151	0.151	0.000	0.000	0.000
吟	18.41	0.070	0.070	0.052	0.039	0.039
吩	14.00	0.060	0.060	0.032	0.027	0.032
呛	0.00	0.000	0.000	0.000	0.000	0.000
吻	0.00	0.000	0.000	0.000	0.000	0.000
吹	12.84	0.103	0.103	0.000	0.000	0.000
呜	0.00	0.000	0.000	0.000	0.000	0.000
吭	12.69	0.102	0.102	0.000	0.000	0.000
吧	0.00	0.000	0.000	0.000	0.000	0.000
邑	8.23	0.066	0.066	0.000	0.000	0.000
吼	9.25	0.074	0.074	0.000	0.000	0.000
囤	11.53	0.092	0.092	0.000	0.000	0.000
别	0.00	0.000	0.000	0.000	0.000	0.000
吮	20.72	0.166	0.166	0.000	0.000	0.000
岖	0.00	0.000	0.000	0.000	0.000	0.000
岗	0.00	0.000	0.000	0.000	0.000	0.000
帐	0.00	0.000	0.000	0.000	0.000	0.000
财	0.00	0.000	0.000	0.000	0.000	0.000
针	0.00	0.000	0.000	0.000	0.000	0.000
钉	0.00	0.000	0.000	0.000	0.000	0.000
牡	0.00	0.000	0.000	0.000	0.000	0.000
告	0.00	0.000	0.000	0.000	0.000	0.000
我	0.00	0.000	0.000	0.000	0.000	0.000
乱	0.00	0.000	0.000	0.000	0.000	0.000
利	0.00	0.000	0.000	0.000	0.000	0.000
秃	0.00	0.000	0.000	0.000	0.000	0.000
秀	3.61	0.013	0.013	0.000	0.016	0.016
私	14.54	0.116	0.116	0.000	0.000	0.000
每	3.27	0.026	0.026	0.000	0.000	0.000
兵	6.88	0.055	0.055	0.000	0.000	0.000
估	0.00	0.000	0.000	0.000	0.000	0.000
体	0.00	0.000	0.000	0.000	0.000	0.000
何	0.00	0.000	0.000	0.000	0.000	0.000
佐	0.00	0.000	0.000	0.000	0.000	0.000
佑	0.00	0.000	0.000	0.000	0.000	0.000
但	0.00	0.000	0.000	0.000	0.000	0.000
伸	0.00	0.000	0.000	0.000	0.000	0.000
佃	0.00	0.000	0.000	0.000	0.000	0.000
作	0.00	0.000	0.000	0.000	0.000	0.000
伯	0.00	0.000	0.000	0.000	0.000	0.000
伶	23.73	0.145	0.145	0.044	0.015	0.015
佣	7.07	0.000	0.000	0.000	0.000	0.069
低	20.35	0.105	0.105	0.037	0.032	0.032
你	0.00	0.000	0.000	0.000	0.000	0.000
住	4.74	0.038	0.038	0.000	0.000	0.000
位	11.13	0.089	0.089	0.000	0.000	0.000
伴	7.23	0.000	0.071	0.000	0.000	0.000
身	7.04	0.000	0.000	0.069	0.000	0.000
皂	9.66	0.000	0.000	0.000	0.095	0.000
伺	0.00	0.000	0.000	0.000	0.000	0.000
佛	2.70	0.022	0.022	0.000	0.000	0.000
囱	10.26	0.082	0.082	0.000	0.000	0.000
近	21.29	0.071	0.032	0.089	0.061	0.061
彻	0.00	0.000	0.000	0.000	0.000	0.000
役	11.35	0.091	0.091	0.000	0.000	0.000
返	28.17	0.069	0.051	0.074	0.119	0.122
余	6.14	0.049	0.049	0.000	0.000	0.000
希	0.00	0.000	0.000	0.000	0.000	0.000
坐	0.00	0.000	0.000	0.000	0.000	0.000
谷	4.88	0.039	0.039	0.000	0.000	0.000
妥	21.71	0.061	0.150	0.028	0.013	0.013
含	21.59	0.057	0.057	0.129	0.015	0.015
邻	0.00	0.000	0.000	0.000	0.000	0.000
岔	8.26	0.054	0.054	0.007	0.008	0.007
肝	2.24	0.000	0.000	0.000	0.018	0.018
肛	2.31	0.000	0.000	0.000	0.019	0.019
肚	11.00	0.000	0.000	0.000	0.088	0.088
肘	2.31	0.000	0.000	0.000	0.018	0.018
肠	0.00	0.000	0.000	0.000	0.000	0.000
龟	2.00	0.000	0.000	0.000	0.016	0.016
甸	0.00	0.000	0.000	0.000	0.000	0.000
免	7.88	0.077	0.000	0.000	0.000	0.000
狂	0.00	0.000	0.000	0.000	0.000	0.000
犹	15.88	0.127	0.127	0.000	0.000	0.000
狈	0.00	0.000	0.000	0.000	0.000	0.000
角	6.26	0.000	0.000	0.061	0.000	0.000
删	9.22	0.000	0.000	0.000	0.000	0.090
条	10.47	0.000	0.000	0.084	0.000	0.084
彤	8.99	0.072	0.072	0.000	0.000	0.000
卵	4.98	0.040	0.040	0.000	0.000	0.000
灸	11.20	0.070	0.070	0.002	0.019	0.019
岛	0.00	0.000	0.000	0.000	0.000	0.000
刨	0.00	0.000	0.000	0.000	0.000	0.000
迎	19.79	0.085	0.065	0.061	0.042	0.042
饭	0.00	0.000	0.000	0.000	0.000	0.000
饮	0.00	0.000	0.000	0.000	0.000	0.000
系	29.98	0.061	0.061	0.079	0.122	0.122
言	22.46	0.180	0.180	0.000	0.000	0.000
冻	0.00	0.000	0.000	0.000	0.000	0.000
状	0.00	0.000	0.000	0.000	0.000	0.000
亩	0.00	0.000	0.000	0.000	0.000	0.000
况	0.00	0.000	0.000	0.000	0.000	0.000
床	2.03	0.016	0.016	0.000	0.000	0.000
库	0.00	0.000	0.000	0.000	0.000	0.000
庇	5.84	0.022	0.022	0.011	0.018	0.018
疗	0.00	0.000	0.000	0.000	0.000	0.000
吝	5.84	0.047	0.047	0.000	0.000	0.000
应	0.00	0.000	0.000	0.000	0.000	0.000
这	0.00	0.000	0.000	0.000	0.000	0.000
冷	25.30	0.140	0.140	0.061	0.019	0.019
庐	16.24	0.000	0.000	0.159	0.000	0.000
序	2.10	0.017	0.017	0.000	0.000	0.000
辛	1.53	0.012	0.012	0.000	0.000	0.000
弃	6.54	0.052	0.052	0.000	0.000	0.000
冶	11.81	0.095	0.095	0.000	0.000	0.000
忘	13.09	0.095	0.095	0.004	0.009	0.009
闰	0.00	0.000	0.000	0.000	0.000	0.000
闲	0.00	0.000	0.000	0.000	0.000	0.000
间	0.00	0.000	0.000	0.000	0.000	0.000
闷	0.00	0.000	0.000	0.000	0.000	0.000
判	19.59	0.126	0.125	0.000	0.000	0.000
兑	0.00	0.000	0.000	0.000	0.000	0.000
灶	7.02	0.000	0.000	0.000	0.056	0.056
灿	5.62	0.000	0.000	0.000	0.045	0.045
灼	6.29	0.030	0.012	0.002	0.019	0.019
弟	1.09	0.009	0.009	0.000	0.000	0.000
汪	0.00	0.000	0.000	0.000	0.000	0.000
沐	0.00	0.000	0.000	0.000	0.000	0.000
沛	0.00	0.000	0.000	0.000	0.000	0.000
汰	4.76	0.038	0.038	0.000	0.000	0.000
沥	0.00	0.000	0.000	0.000	0.000	0.000
沙	7.75	0.000	0.000	0.062	0.062	0.000
汽	0.00	0.000	0.000	0.000	0.000	0.000
沃	0.00	0.000	0.000	0.000	0.000	0.000
沦	0.00	0.000	0.000	0.000	0.000	0.000
汹	12.72	0.102	0.102	0.000	0.000	0.000
泛	12.24	0.098	0.098	0.000	0.000	0.000
沧	0.00	0.000	0.000	0.000	0.000	0.000
没	6.03	0.048	0.048	0.000	0.000	0.000
沟	7.09	0.057	0.057	0.000	0.000	0.000
沪	23.49	0.188	0.188	0.000	0.000	0.000
沈	0.00	0.000	0.000	0.000	0.000	0.000
沉	6.30	0.000	0.000	0.000	0.062	0.000
沁	5.50	0.044	0.044	0.000	0.000	0.000
怀	0.00	0.000	0.000	0.000	0.000	0.000
忧	0.00	0.000	0.000	0.000	0.000	0.000
忱	0.00	0.000	0.000	0.000	0.000	0.000
快	4.41	0.000	0.000	0.000	0.035	0.035
完	7.63	0.061	0.061	0.000	0.000	0.000
宋	1.66	0.013	0.013	0.000	0.000	0.000
宏	8.96	0.072	0.072	0.000	0.000	0.000
牢	5.29	0.042	0.042	0.000	0.000	0.000
究	18.52	0.034	0.034	0.123	0.018	0.018
穷	0.00	0.000	0.000	0.000	0.000	0.000
灾	9.29	0.047	0.047	0.002	0.027	0.027
良	5.68	0.045	0.045	0.000	0.000	0.000
证	0.00	0.000	0.000	0.000	0.000	0.000
启	36.27	0.290	0.290	0.000	0.000	0.000
评	0.00	0.000	0.000	0.000	0.000	0.000
补	0.00	0.000	0.000	0.000	0.000	0.000
初	9.32	0.075	0.075	0.000	0.000	0.000
社	23.65	0.098	0.187	0.000	0.000	0.000
祀	33.77	0.270	0.270	0.000	0.000	0.000
识	0.00	0.000	0.000	0.000	0.000	0.000
诈	0.00	0.000	0.000	0.000	0.000	0.000
诉	0.00	0.000	0.000	0.000	0.000	0.000
罕	10.98	0.047	0.047	0.036	0.014	0.014
诊	0.00	0.000	0.000	0.000	0.000	0.000
词	0.00	0.000	0.000	0.000	0.000	0.000
译	0.00	0.000	0.000	0.000	0.000	0.000
君	0.00	0.000	0.000	0.000	0.000	0.000
灵	19.33	0.093	0.093	0.021	0.050	0.050
即	11.91	0.095	0.095	0.000	0.000	0.000
层	0.00	0.000	0.000	0.000	0.000	0.000
屁	6.66	0.012	0.012	0.037	0.012	0.012
尿	0.00	0.000	0.000	0.000	0.000	0.000
尾	0.00	0.000	0.000	0.000	0.000	0.000
迟	0.00	0.000	0.000	0.000	0.000	0.000
局	0.00	0.000	0.000	0.000	0.000	0.000
改	13.70	0.110	0.110	0.000	0.000	0.000
张	0.00	0.000	0.000	0.000	0.000	0.000
忌	9.86	0.079	0.079	0.000	0.000	0.000
际	0.00	0.000	0.000	0.000	0.000	0.000
陆	0.00	0.000	0.000	0.000	0.000	0.000
阿	0.00	0.000	0.000	0.000	0.000	0.000
陈	0.00	0.000	0.000	0.000	0.000	0.000
阻	0.00	0.000	0.000	0.000	0.000	0.000
附	0.00	0.000	0.000	0.000	0.000	0.000
坠	0.00	0.000	0.000	0.000	0.000	0.000
妓	14.18	0.059	0.059	0.026	0.039	0.039
妙	10.40	0.037	0.037	0.031	0.028	0.023
妖	17.16	0.096	0.096	0.003	0.041	0.041
姊	8.83	0.027	0.027	0.016	0.033	0.033
妨	17.80	0.114	0.114	0.010	0.023	0.023
妒	32.63	0.090	0.090	0.123	0.080	0.112
努	9.40	0.046	0.046	0.005	0.028	0.028
忍	17.72	0.090	0.099	0.039	0.019	0.019
劲	0.00	0.000	0.000	0.000	0.000	0.000
矣	8.66	0.023	0.023	0.005	0.044	0.044
鸡	0.00	0.000	0.000	0.000	0.000	0.000
纬	0.00	0.000	0.000	0.000	0.000	0.000
驱	0.00	0.000	0.000	0.000	0.000	0.000
纯	0.00	0.000	0.000	0.000	0.000	0.000
纱	0.00	0.000	0.000	0.000	0.000	0.000
纲	0.00	0.000	0.000	0.000	0.000	0.000
纳	0.00	0.000	0.000	0.000	0.000	0.000
驳	0.00	0.000	0.000	0.000	0.000	0.000
纵	0.00	0.000	0.000	0.000	0.000	0.000
纷	0.00	0.000	0.000	0.000	0.000	0.000
纸	0.00	0.000	0.000	0.000	0.000	0.000
纹	0.00	0.000	0.000	0.000	0.000	0.000
纺	0.00	0.000	0.000	0.000	0.000	0.000
驴	0.00	0.000	0.000	0.000	0.000	0.000
纽	0.00	0.000	0.000	0.000	0.000	0.000
奉	15.22	0.122	0.122	0.000	0.000	0.000
玩	0.00	0.000	0.000	0.000	0.000	0.000
环	0.00	0.000	0.000	0.000	0.000	0.000
武	0.00	0.000	0.000	0.000	0.000	0.000
青	1.20	0.000	0.000	0.000	0.012	0.000
责	0.00	0.000	0.000	0.000	0.000	0.000
现	0.00	0.000	0.000	0.000	0.000	0.000
玫	0.00	0.000	0.000	0.000	0.000	0.000
表	11.74	0.094	0.094	0.000	0.000	0.000
规	0.00	0.000	0.000	0.000	0.000	0.000
抹	0.00	0.000	0.000	0.000	0.000	0.000
卦	4.70	0.038	0.038	0.000	0.000	0.000
坷	0.00	0.000	0.000	0.000	0.000	0.000
坯	4.24	0.000	0.000	0.000	0.042	0.000
拓	0.00	0.000	0.000	0.000	0.000	0.000
拢	0.00	0.000	0.000	0.000	0.000	0.000
拔	12.42	0.000	0.000	0.122	0.000	0.000
坪	13.93	0.000	0.137	0.000	0.000	0.000
拣	0.00	0.000	0.000	0.000	0.000	0.000
坦	0.00	0.000	0.000	0.000	0.000	0.000
担	0.00	0.000	0.000	0.000	0.000	0.000
坤	0.00	0.000	0.000	0.000	0.000	0.000
押	0.00	0.000	0.000	0.000	0.000	0.000
抽	0.00	0.000	0.000	0.000	0.000	0.000
拐	7.22	0.000	0.058	0.058	0.000	0.000
拖	9.21	0.000	0.000	0.000	0.074	0.074
者	1.72	0.000	0.017	0.000	0.000	0.000
拍	0.00	0.000	0.000	0.000	0.000	0.000
顶	0.00	0.000	0.000	0.000	0.000	0.000
拆	15.05	0.037	0.037	0.035	0.060	0.060
拎	25.26	0.131	0.131	0.072	0.019	0.019
拥	4.34	0.000	0.000	0.000	0.000	0.043
抵	18.97	0.099	0.099	0.035	0.029	0.029
拘	0.00	0.000	0.000	0.000	0.000	0.000
势	0.00	0.000	0.000	0.000	0.000	0.000
抱	3.17	0.031	0.000	0.000	0.000	0.000
拄	4.96	0.049	0.000	0.000	0.000	0.000
垃	5.05	0.040	0.040	0.000	0.000	0.000
拉	6.34	0.051	0.051	0.000	0.000	0.000
拦	0.00	0.000	0.000	0.000	0.000	0.000
幸	2.33	0.019	0.019	0.000	0.000	0.000
拌	10.38	0.083	0.083	0.000	0.000	0.000
拧	0.00	0.000	0.000	0.000	0.000	0.000
拂	6.63	0.053	0.053	0.000	0.000	0.000
拙	6.80	0.054	0.054	0.000	0.000	0.000
招	0.00	0.000	0.000	0.000	0.000	0.000
坡	0.00	0.000	0.000	0.000	0.000	0.000
披	0.00	0.000	0.000	0.000	0.000	0.000
拨	0.00	0.000	0.000	0.000	0.000	0.000
择	0.00	0.000	0.000	0.000	0.000	0.000
抬	9.71	0.078	0.078	0.000	0.000	0.000
拇	5.14	0.041	0.041	0.000	0.000	0.000
拗	13.60	0.109	0.109	0.000	0.000	0.000
其	0.00	0.000	0.000	0.000	0.000	0.000
取	14.92	0.000	0.000	0.146	0.000	0.000
茉	1.31	0.000	0.000	0.000	0.011	0.011
苦	1.42	0.000	0.000	0.000	0.011	0.011
昔	0.00	0.000	0.000	0.000	0.000	0.000
苛	7.01	0.000	0.000	0.000	0.056	0.056
若	6.93	0.000	0.000	0.000	0.055	0.055
茂	3.40	0.000	0.000	0.000	0.027	0.027
苹	7.42	0.049	0.049	0.004	0.008	0.008
苗	6.42	0.000	0.000	0.000	0.051	0.051
英	11.13	0.000	0.000	0.000	0.089	0.089
苟	8.35	0.000	0.000	0.000	0.067	0.067
苑	5.59	0.004	0.004	0.048	0.003	0.003
苞	4.21	0.000	0.000	0.000	0.034	0.034
范	5.40	0.000	0.000	0.000	0.043	0.043
直	26.19	0.195	0.195	0.010	0.010	0.009
茁	7.74	0.015	0.015	0.006	0.044	0.044
茄	4.43	0.000	0.000	0.000	0.035	0.035
茎	16.14	0.129	0.129	0.000	0.000	0.000
苔	10.92	0.061	0.061	0.005	0.025	0.025
茅	0.57	0.000	0.000	0.000	0.005	0.005
枉	0.00	0.000	0.000	0.000	0.000	0.000
林	0.00	0.000	0.000	0.000	0.000	0.000
枝	13.62	0.109	0.109	0.000	0.000	0.000
杯	0.00	0.000	0.000	0.000	0.000	0.000
枢	12.65	0.101	0.101	0.000	0.000	0.000
柜	14.85	0.000	0.000	0.146	0.000	0.000
枚	0.00	0.000	0.000	0.000	0.000	0.000
析	5.10	0.041	0.041	0.000	0.000	0.000
板	16.97	0.000	0.000	0.136	0.000	0.136
松	15.16	0.081	0.072	0.005	0.041	0.005
枪	0.00	0.000	0.000	0.000	0.000	0.000
枫	0.00	0.000	0.000	0.000	0.000	0.000
构	7.49	0.060	0.060	0.000	0.000	0.000
杭	13.87	0.111	0.111	0.000	0.000	0.000
杰	2.24	0.000	0.000	0.000	0.018	0.018
述	32.54	0.125	0.078	0.141	0.058	0.058
枕	21.23	0.170	0.170	0.000	0.000	0.000
丧	0.00	0.000	0.000	0.000	0.000	0.000
或	0.00	0.000	0.000	0.000	0.000	0.000
画	13.04	0.046	0.046	0.011	0.052	0.052
卧	20.49	0.164	0.164	0.000	0.000	0.000
事	0.00	0.000	0.000	0.000	0.000	0.000
刺	0.00	0.000	0.000	0.000	0.000	0.000
枣	0.00	0.000	0.000	0.000	0.000	0.000
雨	8.09	0.000	0.000	0.000	0.065	0.065
卖	0.00	0.000	0.000	0.000	0.000	0.000
郁	2.30	0.000	0.000	0.000	0.023	0.000
矾	8.85	0.000	0.000	0.000	0.071	0.071
矿	0.00	0.000	0.000	0.000	0.000	0.000
码	0.00	0.000	0.000	0.000	0.000	0.000
厕	0.00	0.000	0.000	0.000	0.000	0.000
奈	1.70	0.000	0.000	0.000	0.017	0.000
奔	0.00	0.000	0.000	0.000	0.000	0.000
奇	0.00	0.000	0.000	0.000	0.000	0.000
奋	0.00	0.000	0.000	0.000	0.000	0.000
